depth,step_size,truncation,reward
3,0.027461,20,63.160000
2,0.940205,4,56.160000
3,0.078484,4,41.580000
0,0.579980,27,15.230000
7,0.271951,6,147.180000
5,0.732292,12,67.770000
5,0.292845,13,125.700000
2,0.705960,10,34.610000
6,0.598495,13,101.170000
3,0.372278,8,86.170000
7,0.502853,20,68.300000
3,0.837604,16,29.740000
4,0.201832,24,175.590000
6,0.006682,15,26.500000
1,0.302453,29,181.110000
6,0.559865,8,116.360000
7,0.254708,8,179.580000
4,0.674094,18,117.620000
7,0.981869,26,149.120000
6,0.396328,13,126.740000
1,0.077563,24,172.870000
1,0.911809,25,10.220000
6,0.394280,12,114.890000
6,0.799579,10,85.810000
6,0.506390,14,103.960000
1,0.967631,17,29.360000
7,0.902435,20,24.080000
6,0.396530,19,125.050000
7,0.630342,10,99.790000
0,0.618435,26,14.580000
2,0.057703,20,181.280000
7,0.423594,7,177.330000
3,0.640440,3,72.020000
7,0.358508,9,132.060000
3,0.582238,29,94.020000
0,0.358015,26,20.460000
5,0.180294,10,163.180000
7,0.160767,6,128.870000
4,0.365133,30,176.720000
4,0.767510,8,41.380000
4,0.568025,24,146.080000
3,0.481965,15,126.460000
0,0.083712,10,22.490000
1,0.000213,22,21.310000
0,0.615490,6,15.500000
6,0.897079,13,91.410000
5,0.990210,14,104.930000
4,0.518611,3,22.700000
7,0.820237,2,48.760000
5,0.542664,27,96.910000
3,0.033624,25,106.010000
4,0.670260,22,60.950000
0,0.357514,12,18.680000
6,0.910781,12,72.930000
3,0.499092,8,49.010000
0,0.105872,17,20.520000
3,0.719368,22,41.100000
1,0.872134,30,76.310000
4,0.564498,9,150.040000
5,0.075300,21,171.510000
4,0.892575,4,89.340000
6,0.623380,10,88.270000
2,0.954841,14,181.750000
6,0.515094,5,70.090000
1,0.931728,24,9.850000
4,0.831483,4,45.900000
4,0.989760,13,192.940000
2,0.851221,15,58.960000
5,0.274963,29,118.130000
0,0.799336,2,11.850000
7,0.489049,25,112.020000
6,0.705093,6,95.040000
7,0.325781,1,42.440000
1,0.403069,5,144.440000
6,0.720747,22,191.300000
7,0.076025,17,162.930000
6,0.960464,28,139.170000
6,0.303301,18,179.180000
7,0.412952,23,129.500000
2,0.399334,23,138.040000
6,0.238692,29,150.530000
0,0.538113,9,15.550000
1,0.232508,21,105.950000
5,0.225890,23,180.960000
7,0.181728,3,76.010000
6,0.728166,27,137.430000
7,0.461331,10,85.920000
3,0.565635,4,86.070000
7,0.712470,23,139.670000
7,0.316134,16,158.870000
0,0.418095,21,18.420000
5,0.947776,11,117.550000
0,0.741401,9,12.670000
6,0.758188,24,109.830000
0,0.434114,25,17.330000
1,0.965199,25,182.690000
7,0.989914,28,149.710000
1,0.411830,3,47.150000
5,0.520043,20,63.360000
0,0.515606,17,17.010000
6,0.278893,7,148.830000
3,0.422974,18,54.060000
0,0.783883,6,12.060000
6,0.578939,18,62.020000
0,0.557019,21,16.410000
3,0.819048,4,42.990000
5,0.318784,14,172.230000
2,0.251665,21,179.850000
0,0.607975,18,14.250000
7,0.257943,9,187.180000
2,0.146419,20,170.540000
0,0.053917,8,22.220000
3,0.044167,30,172.970000
1,0.593166,13,197.990000
4,0.223306,7,141.870000
4,0.064018,27,178.960000
1,0.652115,21,73.650000
7,0.731828,19,27.240000
3,0.589247,24,106.480000
5,0.325241,8,120.840000
0,0.612362,22,14.330000
1,0.197827,23,146.970000
5,0.795589,12,55.420000
1,0.362168,2,57.230000
4,0.382609,14,123.570000
7,0.614100,22,26.970000
7,0.687217,2,111.570000
0,0.563401,21,15.560000
1,0.218506,17,165.180000
3,0.409779,26,81.040000
2,0.341985,3,151.990000
0,0.088142,23,22.000000
0,0.156809,15,21.560000
5,0.488038,27,115.520000
5,0.600254,14,47.140000
1,0.656154,26,54.950000
4,0.045595,15,102.480000
6,0.942574,10,153.250000
5,0.655954,14,58.700000
7,0.875310,12,161.870000
5,0.855475,5,41.260000
7,0.549134,30,183.810000
0,0.082269,7,21.600000
2,0.988261,20,31.110000
7,0.111432,30,183.390000
2,0.887233,9,22.800000
3,0.817462,30,39.660000
6,0.125049,29,182.750000
4,0.860075,29,81.660000
6,0.910623,5,122.420000
1,0.884982,28,10.720000
6,0.163229,23,167.090000
1,0.702930,7,13.730000
5,0.161930,2,38.330000
4,0.241171,16,136.770000
6,0.793501,13,63.650000
4,0.471310,25,120.270000
3,0.288184,26,71.280000
4,0.562309,4,153.060000
1,0.872560,25,138.250000
0,0.036555,25,21.710000
2,0.520515,23,60.570000
7,0.757768,7,136.690000
5,0.876638,5,88.370000
0,0.677248,1,11.770000
7,0.726581,3,90.690000
3,0.234846,28,164.790000
2,0.147210,4,86.670000
1,0.012973,20,36.610000
6,0.158010,15,185.130000
5,0.394939,24,152.360000
6,0.498307,30,149.020000
7,0.805345,8,194.390000
6,0.296995,30,110.590000
3,0.154137,12,170.110000
5,0.039707,20,96.930000
3,0.858856,25,125.590000
4,0.482470,8,81.430000
4,0.898591,17,79.120000
3,0.615303,3,23.730000
7,0.338400,13,160.120000
7,0.412787,10,143.650000
0,0.931209,9,10.440000
7,0.207772,18,118.140000
5,0.216658,30,173.890000
3,0.392346,18,110.730000
4,0.490894,12,91.470000
1,0.213282,26,149.400000
5,0.028961,7,32.740000
2,0.074622,11,138.830000
7,0.795857,2,39.950000
6,0.073033,11,125.840000
3,0.791534,16,33.210000
3,0.977613,3,103.820000
7,0.362395,13,124.600000
6,0.573628,19,86.920000
5,0.503951,7,94.210000
1,0.422146,20,160.750000
7,0.754939,28,66.670000
1,0.590204,26,30.690000
5,0.441101,15,122.590000
3,0.362472,15,47.980000
7,0.133878,28,190.330000
5,0.202485,30,184.500000
3,0.327694,14,65.920000
7,0.826862,26,117.840000
5,0.666642,23,77.350000
4,0.028939,2,24.860000
2,0.481822,1,80.460000
5,0.124718,7,128.390000
2,0.972641,17,131.000000
0,0.174894,17,20.920000
4,0.161355,10,155.740000
6,0.507113,16,51.040000
2,0.791814,9,39.010000
1,0.580669,7,50.300000
0,0.772855,20,11.750000
7,0.150437,12,177.870000
7,0.837336,20,22.550000
4,0.497160,27,93.320000
7,0.234589,16,180.640000
3,0.462248,5,78.000000
6,0.883326,26,85.080000
1,0.212597,9,172.000000
3,0.894008,4,111.870000
7,0.954781,3,139.460000
5,0.881497,8,51.010000
7,0.374030,6,98.260000
3,0.092140,23,186.400000
0,0.073769,25,23.840000
1,0.847220,21,46.310000
2,0.033371,25,146.330000
4,0.804490,23,28.060000
5,0.143714,27,185.430000
3,0.154154,9,164.620000
6,0.717652,16,96.980000
1,0.592473,9,41.430000
4,0.642609,9,197.300000
7,0.027561,15,51.960000
2,0.938040,11,21.170000
5,0.806957,11,51.320000
5,0.027445,25,76.770000
1,0.382122,4,31.620000
7,0.748075,16,190.140000
6,0.878292,5,107.390000
6,0.492894,22,161.710000
3,0.803130,10,197.640000
3,0.874965,28,16.790000
1,0.752861,21,12.060000
5,0.535665,13,179.320000
2,0.374379,27,191.140000
5,0.714674,24,66.800000
2,0.806605,17,138.270000
7,0.494673,17,132.320000
7,0.643972,20,70.650000
1,0.231409,25,125.500000
2,0.531307,6,81.780000
7,0.199941,30,185.440000
2,0.805742,11,17.590000
2,0.363955,19,109.760000
1,0.415716,25,27.970000
5,0.378904,26,116.790000
5,0.857406,20,166.100000
3,0.194013,17,159.080000
2,0.103591,30,178.460000
3,0.391977,3,26.250000
2,0.322772,30,63.430000
7,0.146211,7,148.510000
5,0.222224,14,142.160000
4,0.423698,11,58.130000
5,0.803715,1,16.340000
6,0.566265,16,143.340000
4,0.468522,18,93.270000
1,0.423815,29,117.150000
4,0.295576,16,109.040000
3,0.928973,22,14.560000
3,0.728979,27,152.210000
0,0.866402,11,10.820000
6,0.920732,5,89.220000
1,0.333053,28,51.580000
1,0.995414,27,20.340000
0,0.909178,4,10.230000
0,0.050105,9,22.500000
2,0.393975,26,154.080000
0,0.197835,30,20.680000
0,0.673591,20,13.800000
2,0.064238,17,155.540000
5,0.081009,14,147.820000
4,0.160094,18,177.060000
7,0.250072,28,119.050000
2,0.126574,12,176.940000
4,0.486778,2,58.150000
2,0.498223,5,156.650000
6,0.859875,20,43.480000
7,0.708126,19,108.100000
3,0.591205,22,101.470000
0,0.201152,29,20.410000
4,0.652357,1,89.340000
0,0.215379,24,21.960000
0,0.276148,29,20.010000
1,0.149581,29,190.530000
0,0.986035,3,9.370000
2,0.085087,13,164.350000
4,0.994463,3,161.680000
6,0.409876,29,160.840000
6,0.740670,10,174.460000
7,0.480979,12,62.850000
3,0.503641,10,128.440000
0,0.035008,29,20.420000
0,0.191314,16,21.480000
0,0.069188,23,21.530000
5,0.608318,28,95.660000
3,0.212021,28,130.570000
6,0.412543,11,57.570000
4,0.553167,9,111.340000
3,0.384091,10,41.210000
6,0.230061,9,121.070000
3,0.916517,15,48.690000
6,0.677714,8,86.240000
3,0.506456,17,114.000000
7,0.366922,16,106.930000
5,0.983389,1,91.480000
6,0.606339,5,98.720000
4,0.154254,29,156.250000
4,0.945443,29,25.810000
7,0.028871,24,82.950000
1,0.232829,7,129.840000
6,0.079515,4,47.340000
0,0.211107,13,20.160000
4,0.268367,11,156.380000
4,0.197925,1,34.380000
3,0.695126,29,100.570000
0,0.575074,11,15.380000
5,0.136336,1,27.650000
6,0.341271,30,105.640000
2,0.170700,13,177.510000
1,0.707808,11,38.010000
6,0.441279,17,78.150000
2,0.677166,21,33.310000
5,0.221359,30,176.630000
2,0.976802,23,78.140000
3,0.383996,18,40.070000
7,0.610612,11,185.060000
4,0.243260,10,165.030000
0,0.648258,21,14.890000
2,0.327815,8,78.460000
0,0.326234,27,20.920000
0,0.861425,13,10.790000
5,0.400269,18,63.750000
7,0.806058,3,101.780000
3,0.586390,22,48.020000
1,0.338379,20,50.350000
6,0.482911,1,49.360000
0,0.296913,14,20.640000
5,0.676713,3,15.270000
0,0.805607,22,11.250000
0,0.846449,20,11.010000
4,0.897626,23,106.260000
7,0.066846,3,31.850000
2,0.461762,5,186.650000
4,0.512150,10,88.920000
6,0.276306,9,143.950000
1,0.994203,18,14.790000
4,0.724789,28,165.860000
3,0.448462,10,83.780000
2,0.804722,8,49.380000
3,0.237281,19,131.300000
4,0.716548,2,93.580000
0,0.494512,23,17.640000
1,0.711101,7,78.930000
4,0.692999,7,71.560000
4,0.738657,1,91.230000
2,0.321589,3,174.150000
5,0.337706,14,149.550000
4,0.975907,28,34.900000
4,0.691784,15,85.260000
5,0.919232,22,126.200000
5,0.274147,9,67.230000
2,0.813635,6,11.870000
3,0.814583,21,41.310000
6,0.135385,14,181.900000
5,0.109021,24,176.500000
3,0.920156,14,44.380000
1,0.286401,25,58.740000
3,0.670561,28,47.220000
3,0.080029,23,188.170000
5,0.670919,23,55.010000
6,0.219223,9,172.790000
7,0.456718,21,180.660000
0,0.431838,14,17.630000
5,0.937037,24,10.070000
6,0.926640,22,127.000000
1,0.929647,23,9.870000
2,0.182970,13,146.350000
2,0.310028,29,48.210000
5,0.272271,5,89.110000
7,0.361927,22,137.590000
1,0.296008,9,186.380000
3,0.340046,21,99.740000
3,0.233079,12,120.160000
7,0.941697,25,74.440000
6,0.685514,23,141.840000
3,0.235931,8,118.830000
7,0.439130,27,77.040000
0,0.840100,4,11.200000
3,0.399433,16,55.290000
0,0.202641,4,23.030000
5,0.579888,22,187.220000
6,0.070700,14,145.580000
3,0.903159,8,56.620000
3,0.287270,30,81.130000
2,0.172130,1,29.650000
3,0.445558,3,99.820000
2,0.815560,8,13.860000
4,0.011247,4,24.400000
6,0.596569,4,26.820000
7,0.490575,20,67.380000
2,0.841546,11,51.150000
0,0.682569,10,12.700000
1,0.070250,1,25.420000
0,0.755349,1,10.800000
2,0.491394,7,91.010000
1,0.238767,15,81.160000
5,0.201530,22,184.810000
7,0.563533,21,147.490000
4,0.509811,1,39.060000
4,0.943337,27,181.280000
1,0.109281,11,142.710000
3,0.974175,9,101.980000
5,0.665559,11,160.310000
1,0.922780,7,35.340000
1,0.823224,13,121.370000
1,0.305989,18,72.010000
6,0.372611,3,138.860000
4,0.963522,19,69.900000
6,0.051454,30,173.890000
5,0.982915,10,179.660000
2,0.931060,2,92.800000
5,0.241608,4,56.230000
2,0.721718,28,196.430000
0,0.345401,24,18.430000
7,0.817485,28,66.510000
6,0.911165,19,166.610000
6,0.311628,25,107.860000
5,0.129148,29,167.510000
5,0.164415,9,141.600000
6,0.819346,7,84.230000
1,0.739198,8,38.750000
0,0.887874,8,10.210000
4,0.943417,15,108.630000
2,0.703844,11,69.850000
2,0.912125,3,35.970000
1,0.248955,12,60.200000
4,0.105175,8,141.480000
1,0.348331,23,121.510000
5,0.976855,27,67.980000
0,0.235966,15,19.870000
1,0.394095,15,164.360000
2,0.257014,22,153.030000
0,0.857500,23,10.920000
5,0.015212,8,26.500000
0,0.672723,14,14.360000
2,0.499219,1,16.980000
4,0.963843,28,83.550000
0,0.786324,9,12.360000
1,0.512258,11,97.030000
0,0.474972,12,17.180000
1,0.219153,4,76.960000
4,0.622671,11,91.120000
7,0.586126,3,106.260000
6,0.068521,17,151.820000
2,0.351628,1,34.030000
0,0.322108,26,19.830000
7,0.755358,30,17.140000
6,0.429290,25,116.520000
2,0.592051,2,17.970000
7,0.930244,6,169.050000
6,0.224071,25,147.400000
5,0.415156,2,55.020000
4,0.128402,8,139.820000
0,0.181020,30,20.510000
7,0.178095,12,154.930000
3,0.813353,10,197.080000
7,0.868525,6,191.390000
7,0.199546,7,161.660000
4,0.084456,10,133.950000
6,0.535132,14,97.500000
6,0.767579,10,103.840000
5,0.727026,29,93.170000
5,0.040145,12,60.490000
5,0.773389,5,147.400000
0,0.876875,15,10.670000
2,0.796271,11,199.600000
5,0.116772,23,183.470000
0,0.140014,14,21.130000
2,0.004559,25,27.230000
0,0.266210,19,19.650000
4,0.265451,3,118.080000
0,0.952334,9,9.910000
4,0.542400,15,46.360000
6,0.143172,30,174.970000
5,0.668871,1,33.150000
7,0.384189,28,135.760000
6,0.725040,7,57.120000
0,0.700972,9,12.620000
6,0.605936,23,61.690000
3,0.826906,18,60.890000
7,0.539001,30,131.300000
2,0.793750,28,17.310000
4,0.416362,10,39.180000
3,0.808233,24,32.750000
3,0.952781,20,117.980000
1,0.300029,28,145.740000
2,0.666402,12,17.430000
4,0.992359,18,113.970000
6,0.335023,6,123.370000
0,0.990991,21,9.420000
5,0.950784,26,29.660000
6,0.045935,25,135.690000
6,0.413581,21,110.180000
5,0.611384,8,86.600000
1,0.011720,8,22.050000
3,0.701145,24,55.890000
2,0.133626,20,167.240000
1,0.020265,29,76.090000
2,0.593437,3,185.910000
3,0.115593,10,160.630000
6,0.288786,24,160.370000
0,0.154752,3,21.580000
0,0.468704,27,16.790000
3,0.892836,6,36.100000
6,0.162093,28,191.060000
1,0.801068,12,11.140000
7,0.471592,3,68.930000
5,0.471942,25,89.200000
5,0.573861,4,110.010000
3,0.660341,6,39.620000
0,0.835798,14,11.130000
3,0.033821,3,27.920000
4,0.874659,6,71.150000
0,0.964327,16,9.510000
1,0.496516,21,163.180000
7,0.975567,15,161.680000
2,0.363980,17,127.280000
6,0.443479,18,131.070000
3,0.034117,30,137.480000
2,0.149560,30,181.320000
3,0.947512,27,22.870000
0,0.255676,12,19.720000
7,0.245166,25,161.090000
2,0.043403,13,81.680000
4,0.742159,5,12.930000
4,0.520582,27,146.760000
7,0.201322,3,92.920000
3,0.544620,4,39.430000
3,0.903187,2,200.000000
4,0.218481,6,83.100000
4,0.174009,13,176.160000
7,0.342427,22,145.770000
7,0.262498,29,162.850000
2,0.917324,6,34.530000
6,0.432764,14,76.420000
7,0.331096,25,121.650000
2,0.120681,25,181.360000
6,0.336357,13,148.310000
7,0.615466,1,55.450000
5,0.558536,19,76.420000
0,0.079887,13,20.530000
6,0.535067,13,95.870000
6,0.356609,1,52.160000
0,0.051630,28,24.600000
1,0.822735,24,53.230000
0,0.110244,28,22.180000
6,0.837905,5,68.130000
6,0.263694,1,41.470000
4,0.351003,9,155.310000
1,0.091202,21,181.920000
7,0.250803,12,155.330000
6,0.827451,20,186.640000
0,0.456420,23,18.200000
4,0.440806,28,98.400000
6,0.675792,6,39.820000
4,0.665462,26,56.870000
1,0.744837,28,12.720000
2,0.261501,25,153.770000
7,0.009946,27,35.890000
2,0.415562,11,103.170000
3,0.399245,18,127.890000
1,0.201048,8,155.050000
4,0.353333,16,135.870000
5,0.146656,1,27.540000
5,0.844071,12,20.380000
5,0.312499,21,102.550000
6,0.103243,18,166.240000
4,0.967016,15,129.560000
2,0.126771,28,185.150000
5,0.163498,18,180.620000
2,0.158464,7,140.420000
6,0.326144,14,108.180000
2,0.756641,27,75.010000
0,0.826039,19,11.400000
6,0.309618,10,111.490000
7,0.095445,9,131.300000
6,0.572419,6,75.890000
3,0.783870,12,182.460000
6,0.858938,3,44.350000
7,0.138297,19,169.140000
7,0.722376,25,108.490000
6,0.088019,15,155.670000
0,0.782143,3,12.180000
2,0.213477,20,182.550000
6,0.678085,8,43.020000
3,0.143802,4,97.930000
0,0.213256,6,19.110000
5,0.951275,3,116.440000
1,0.963590,16,170.260000
3,0.976510,11,102.390000
6,0.996054,1,47.180000
5,0.753118,8,44.100000
7,0.153036,30,183.530000
6,0.766692,19,179.190000
1,0.365138,12,81.200000
4,0.972260,19,199.060000
7,0.476599,26,116.830000
7,0.970201,18,127.520000
6,0.137693,21,181.930000
7,0.055446,18,127.850000
6,0.570084,20,100.860000
6,0.744617,25,79.350000
1,0.097896,6,68.990000
2,0.383506,22,176.480000
5,0.853411,19,11.280000
4,0.165175,13,165.610000
7,0.546573,12,163.980000
5,0.556143,12,119.170000
3,0.445418,15,122.130000
2,0.903811,20,28.760000
3,0.457105,8,44.170000
6,0.919729,4,46.730000
6,0.248797,6,165.040000
6,0.101995,9,148.300000
2,0.240441,7,147.540000
6,0.883467,22,106.660000
1,0.599236,8,57.010000
4,0.132222,16,176.310000
6,0.527961,4,68.710000
1,0.230415,5,149.910000
6,0.287637,20,139.860000
3,0.971157,6,24.580000
4,0.951704,11,82.870000
5,0.047850,3,30.040000
7,0.594522,4,125.290000
6,0.367915,2,124.540000
1,0.858730,5,11.060000
5,0.686967,8,76.090000
5,0.703553,3,65.610000
7,0.950466,22,120.110000
7,0.567111,11,113.560000
2,0.861132,24,37.610000
5,0.476952,23,88.270000
2,0.618646,24,168.600000
4,0.100445,21,185.840000
4,0.678742,5,20.750000
0,0.889373,7,10.670000
7,0.063050,24,176.820000
6,0.674684,14,123.410000
2,0.563366,9,52.560000
1,0.877709,17,10.250000
1,0.798313,12,35.250000
5,0.292023,17,88.620000
3,0.965027,27,81.210000
4,0.446521,6,174.150000
4,0.090843,28,186.890000
4,0.738361,14,45.890000
0,0.179766,29,21.780000
1,0.469402,20,118.850000
0,0.625999,30,15.550000
2,0.251877,5,68.040000
5,0.963290,7,60.690000
7,0.708850,25,154.960000
7,0.079706,1,24.670000
5,0.704582,22,75.940000
6,0.486724,6,118.810000
2,0.333643,11,147.030000
4,0.173423,4,88.990000
5,0.989426,12,78.630000
5,0.432180,26,142.010000
5,0.768354,7,86.470000
7,0.566346,27,184.120000
4,0.914024,24,141.220000
3,0.141269,3,66.260000
6,0.899154,12,36.110000
5,0.274460,2,60.170000
7,0.547321,2,103.040000
2,0.185031,23,189.330000
2,0.467551,5,100.050000
0,0.638472,5,14.500000
1,0.960834,24,33.140000
0,0.580407,2,16.460000
2,0.415817,23,122.250000
1,0.065490,27,183.880000
1,0.691449,22,123.920000
5,0.967831,19,123.390000
5,0.557392,29,142.340000
4,0.304930,30,135.770000
0,0.371422,14,18.860000
1,0.591712,24,58.150000
5,0.100557,4,55.240000
0,0.097354,23,21.250000
7,0.254778,8,120.930000
6,0.000609,15,21.770000
6,0.181291,20,157.420000
0,0.947487,20,9.920000
5,0.544541,9,69.580000
4,0.560979,2,57.450000
3,0.248060,21,173.560000
7,0.438654,29,106.410000
3,0.108902,26,186.140000
2,0.566400,1,21.650000
6,0.840003,2,120.110000
0,0.895599,9,10.340000
4,0.398052,11,92.300000
0,0.404466,29,18.070000
1,0.242620,30,83.930000
7,0.413589,7,93.370000
4,0.681156,15,78.840000
4,0.872055,18,71.830000
4,0.116408,7,125.250000
3,0.944857,3,69.040000
4,0.616264,3,78.790000
6,0.026330,20,66.870000
1,0.362413,24,178.730000
2,0.434740,6,103.230000
3,0.833955,17,39.420000
6,0.810062,10,75.000000
6,0.182971,16,177.670000
4,0.320459,6,76.700000
5,0.283387,7,99.720000
5,0.728353,4,125.420000
7,0.552309,15,134.790000
6,0.911458,2,21.270000
5,0.852719,2,10.780000
7,0.829260,21,96.980000
3,0.487992,19,64.700000
0,0.358514,22,18.940000
3,0.411759,28,75.640000
2,0.143219,23,177.770000
6,0.943794,27,56.380000
2,0.400514,2,70.630000
1,0.428258,12,86.930000
5,0.018273,8,30.360000
5,0.513303,16,82.220000
7,0.870063,6,168.740000
2,0.653505,16,74.950000
5,0.638122,7,146.760000
2,0.257283,6,154.410000
3,0.029560,22,101.550000
3,0.180286,30,110.400000
2,0.887647,13,41.850000
0,0.720241,12,13.150000
5,0.871676,26,181.340000
4,0.015210,6,27.410000
1,0.667663,11,31.290000
0,0.020132,15,21.230000
4,0.618090,28,53.700000
0,0.054482,6,21.060000
0,0.712426,29,12.890000
0,0.164964,15,19.490000
5,0.911966,24,121.890000
2,0.662019,24,194.630000
7,0.254473,26,193.380000
6,0.142051,16,173.430000
3,0.502589,25,138.660000
5,0.186897,19,182.430000
4,0.529072,18,110.930000
1,0.452902,23,38.470000
3,0.966379,29,52.790000
5,0.744888,17,191.220000
5,0.549701,27,25.810000
7,0.116285,18,171.590000
3,0.897825,29,36.780000
3,0.183160,6,134.050000
1,0.381475,4,66.170000
0,0.148032,23,23.570000
4,0.733136,17,90.850000
1,0.549506,4,17.740000
3,0.359218,7,108.200000
2,0.117141,1,30.870000
5,0.080302,1,24.350000
7,0.683736,15,46.990000
5,0.705061,26,71.290000
7,0.100386,27,187.300000
0,0.916612,13,10.340000
5,0.900177,27,175.890000
4,0.686295,5,20.440000
1,0.238195,4,67.730000
5,0.784590,6,27.480000
5,0.191143,10,168.150000
6,0.668753,7,144.150000
5,0.445827,20,31.160000
5,0.946975,25,108.750000
6,0.137146,30,163.040000
7,0.210669,28,150.370000
4,0.401855,24,100.270000
5,0.441821,21,82.150000
0,0.433921,2,20.200000
0,0.701987,11,13.510000
0,0.861451,24,10.960000
1,0.187649,20,170.910000
1,0.031710,28,110.040000
4,0.528037,5,37.870000
3,0.700994,28,52.530000
0,0.201672,25,20.660000
7,0.061754,21,167.860000
5,0.809747,10,11.660000
4,0.067337,20,158.510000
6,0.427363,15,159.700000
6,0.754799,15,132.310000
2,0.230445,2,64.390000
2,0.664513,7,56.880000
4,0.279888,5,110.360000
2,0.277372,15,113.750000
6,0.066275,16,143.490000
7,0.791701,16,47.540000
1,0.705860,7,57.930000
1,0.356980,21,78.830000
5,0.187050,24,171.640000
